trader_id,side,price,qty
0,Bid,0,7538
9,Bid,0,1666
8,Bid,0,16391
1,Bid,0,19418
5,Bid,0,11855
0,Bid,0,1441
6,Bid,4825,829
3,Bid,4825,671
9,Bid,0,14501
6,Ask,4825,100
0,Ask,4825,1000
3,Bid,4825,700
9,Bid,0,897
9,Bid,0,2168
9,Bid,4825,500
2,Bid,4825,1000
7,Bid,0,10441
2,Bid,0,9400
9,Bid,0,16143
5,Bid,0,12396
0,Bid,0,12920
9,Bid,4825,1491
8,Bid,4825,509
0,Bid,4825,200
1,Bid,0,14080
9,Bid,4825,800
6,Ask,4825,500
8,Bid,4825,100
3,Ask,4825,100
1,Bid,0,8840
4,Ask,4825,200
2,Bid,4825,500
4,Bid,4825,500
1,Bid,4825,500
6,Bid,0,10536
5,Bid,0,493
2,Bid,0,4780
5,Ask,4825,100
9,Bid,0,7834
4,Bid,0,5979
7,Ask,4825,100
7,Bid,0,5861
7,Bid,0,992
7,Bid,4826,100
9,Ask,4826,1000
6,Bid,4825,300
7,Bid,4825,2000
6,Bid,0,12872
5,Bid,0,13337
6,Bid,0,9632
7,Bid,0,16910
4,Bid,0,14127
4,Bid,0,6468
5,Bid,4825,1652
0,Ask,4825,1936
6,Bid,0,6185
6,Bid,0,680
9,Ask,4825,100
0,Bid,0,14835
6,Bid,4825,300
7,Bid,0,15984
9,Bid,4825,100
4,Bid,4824,1000
6,Bid,0,11944
7,Ask,4825,100
5,Bid,4825,348
5,Bid,0,2053
8,Ask,4825,348
6,Bid,0,13907
7,Bid,0,16370
5,Bid,4824,800
2,Bid,4824,800
8,Ask,4824,500
2,Bid,0,4634
1,Bid,4824,500
4,Bid,0,7807
1,Bid,0,17907
0,Bid,4824,500
2,Ask,4824,150
7,Ask,4825,100
8,Ask,4825,348
6,Bid,4825,493
6,Bid,4825,906
2,Ask,4824,300
9,Ask,4825,348
5,Bid,4825,100
6,Bid,0,2477
1,Bid,0,18911
9,Bid,4825,2104
7,Bid,0,9011
1,Bid,0,1966
0,Bid,4825,700
4,Bid,0,1223
4,Ask,4825,200
3,Bid,4825,326
2,Ask,4825,663
8,Bid,0,2001
5,Bid,4825,650
1,Bid,0,15209
4,Bid,0,12553
1,Bid,4825,1000
1,Bid,0,15334
0,Bid,4825,260
5,Bid,0,5719
0,Bid,0,10578
0,Bid,0,16483
3,Ask,4825,1700
3,Ask,4825,1200
4,Ask,4825,100
8,Bid,4825,500
9,Bid,0,4483
2,Ask,4825,500
1,Bid,0,18785
4,Bid,4825,1000
3,Bid,0,197
3,Ask,4825,2000
6,Bid,4825,1000
7,Bid,4825,100
9,Bid,0,13427
9,Bid,4825,298
5,Bid,0,14541
6,Bid,0,13233
2,Bid,0,16514
1,Bid,0,6935
9,Bid,4825,1788
7,Bid,0,10584
9,Bid,0,11918
1,Ask,4825,1200
4,Ask,4825,271
0,Bid,4825,200
5,Bid,0,2265
5,Bid,0,14516
8,Ask,4825,371
7,Bid,0,5186
8,Ask,4825,129
0,Bid,0,272
6,Ask,4825,200
5,Bid,0,4827
4,Bid,0,12742
0,Ask,4825,100
1,Bid,0,15128
2,Bid,0,8182
0,Bid,0,4527
8,Bid,4825,100
1,Bid,4825,100
2,Bid,0,1200
9,Bid,0,7298
4,Bid,0,3209
7,Bid,4825,1200
9,Bid,4825,800
3,Bid,0,19037
9,Ask,4825,158
2,Bid,4825,1200
7,Ask,4825,1200
8,Bid,4825,1200
8,Ask,4825,400
1,Bid,0,10460
1,Bid,4825,100
0,Bid,4825,1200
4,Bid,4825,2394
6,Ask,4825,300
3,Bid,0,15277
5,Ask,4824,1000
6,Bid,4824,500
9,Bid,4825,100
0,Bid,4825,100
3,Bid,0,5843
9,Bid,0,17565
9,Bid,4824,200
3,Bid,0,18367
7,Bid,0,2316
0,Bid,0,13483
0,Bid,0,4653
6,Bid,0,14456
7,Bid,4824,400
2,Bid,0,1857
9,Ask,4824,500
1,Ask,4824,1000
8,Bid,4824,5000
9,Bid,0,5262
9,Bid,4824,1034
2,Bid,0,9296
9,Bid,0,4596
0,Ask,4824,100
8,Bid,0,2514
7,Bid,4824,500
5,Bid,4824,287
1,Bid,0,16718
9,Bid,0,18481
2,Bid,0,16257
7,Ask,4824,100
2,Bid,4824,700
7,Bid,4824,500
9,Ask,4824,100
7,Bid,0,1977
4,Bid,0,19165
9,Bid,0,17121
7,Bid,0,20050
8,Bid,0,10693
8,Bid,0,3376
7,Ask,4824,700
1,Bid,0,12655
3,Bid,0,1362
3,Bid,4824,1000
0,Bid,0,8145
2,Ask,4824,1000
8,Bid,4824,3800
7,Bid,0,1977
1,Ask,4824,497
5,Bid,4824,1503
0,Ask,4825,100
8,Ask,4824,100
9,Bid,0,14762
6,Bid,4824,100
7,Ask,4824,100
6,Bid,4824,5000
4,Bid,0,13403
7,Bid,4824,5358
9,Bid,0,2977
8,Bid,0,7446
8,Ask,4823,1273
4,Bid,0,5056
3,Bid,0,14534
1,Bid,0,18096
4,Ask,4823,600
2,Bid,4823,2000
2,Bid,4823,200
8,Bid,4823,1000
6,Bid,0,341
4,Bid,0,6831
9,Bid,0,17599
7,Bid,0,1865
6,Bid,0,16856
2,Bid,0,18200
7,Bid,0,9426
7,Bid,0,10081
7,Ask,4823,2500
4,Bid,4823,1000
8,Bid,0,13474
6,Bid,0,15363
0,Ask,4823,200
7,Bid,4823,300
8,Bid,0,12994
8,Ask,4823,100
8,Ask,4822,100
6,Ask,4822,1000
2,Bid,4823,800
7,Bid,0,4631
0,Ask,4823,500
4,Bid,4823,200
1,Bid,0,11845
9,Bid,4823,400
9,Bid,0,8706
0,Bid,0,4575
9,Bid,0,17340
4,Bid,4823,1000
9,Bid,0,7958
2,Bid,4823,200
7,Bid,0,8542
8,Ask,4823,100
1,Bid,0,18359
4,Bid,0,1057
2,Bid,0,2627
5,Bid,0,3406
0,Bid,4823,10000
9,Ask,4823,2000
5,Bid,0,14885
0,Bid,0,13548
1,Bid,4823,5000
1,Bid,0,13308
2,Ask,4823,300
8,Ask,4823,200
5,Ask,4823,200
2,Bid,4823,400
6,Bid,0,13193
7,Bid,0,16888
0,Bid,0,20053
0,Bid,0,1147
0,Bid,0,4693
0,Bid,0,15832
0,Bid,0,7393
7,Bid,0,13154
9,Ask,4823,100
3,Bid,0,16583
9,Bid,4823,400
8,Bid,0,14146
0,Bid,4823,100
0,Bid,0,12634
4,Ask,4823,1200
0,Bid,0,14994
2,Bid,0,18315
5,Bid,4823,300
2,Bid,0,2568
7,Bid,4823,800
3,Bid,0,4717
3,Bid,0,18826
5,Bid,0,6336
8,Bid,0,134
3,Bid,0,1700
4,Bid,0,63
9,Ask,4823,100
6,Bid,0,15543
9,Ask,4823,300
9,Bid,0,16726
0,Bid,4823,600
6,Bid,4823,100
8,Bid,0,18023
6,Bid,0,15599
0,Ask,4824,348
0,Bid,0,13043
3,Bid,0,17453
6,Ask,4824,196
5,Bid,0,3914
5,Bid,0,15566
7,Bid,0,4104
0,Bid,4823,500
1,Bid,0,5917
8,Bid,0,8433
3,Bid,0,3115
6,Bid,4824,200
5,Ask,4823,1000
9,Bid,4823,100
9,Bid,4823,800
4,Bid,0,3495
6,Bid,0,2851
3,Ask,4823,200
9,Ask,4823,200
9,Ask,4823,800
1,Bid,0,11330
2,Bid,0,18901
4,Bid,0,480
7,Bid,0,4103
4,Bid,4824,500
1,Bid,0,18554
3,Ask,4824,304
5,Ask,4824,700
3,Bid,0,10014
9,Bid,0,13423
5,Ask,4824,500
1,Bid,4824,196
3,Bid,0,4944
2,Ask,4824,496
7,Bid,0,20616
4,Ask,4824,2000
5,Bid,0,948
3,Bid,0,9979
3,Bid,4824,1000
6,Bid,4824,2000
3,Bid,0,16337
0,Bid,4823,100
6,Bid,4824,504
0,Bid,0,1209
5,Bid,0,13840
7,Bid,4824,300
6,Bid,4824,500
0,Bid,0,20669
2,Ask,4824,1896
5,Bid,0,16638
0,Ask,4824,500
1,Ask,4824,2000
6,Bid,0,4231
0,Ask,4824,200
4,Bid,0,11999
2,Bid,0,18620
8,Bid,4824,104
7,Bid,4824,2000
5,Bid,4824,3000
2,Bid,0,15172
6,Ask,4824,2896
8,Bid,0,12660
0,Bid,0,6293
3,Bid,0,15670
1,Bid,4824,100
4,Bid,0,17014
0,Ask,4824,427
2,Ask,4824,2873
9,Bid,0,15202
5,Bid,4824,1500
7,Bid,0,17877
7,Bid,0,13286
9,Ask,4824,1000
2,Bid,4824,300
1,Bid,0,14647
1,Ask,4824,100
0,Bid,0,18741
9,Bid,0,3106
0,Ask,4824,1000
0,Bid,4824,200
3,Ask,4824,104
2,Bid,0,12357
0,Bid,4824,396
6,Bid,0,3588
6,Bid,0,3195
6,Bid,0,20777
8,Bid,0,395
0,Ask,4824,100
3,Bid,0,369
8,Bid,4824,200
5,Bid,4824,100
3,Bid,0,113
5,Ask,4825,100
7,Bid,4824,500
7,Bid,0,19419
5,Bid,4824,100
7,Bid,0,19600
9,Bid,0,17117
3,Ask,4825,100
8,Bid,4824,800
1,Bid,0,13915
7,Ask,4824,100
7,Bid,0,10309
1,Bid,0,12411
4,Bid,4824,1000
8,Bid,4824,500
9,Bid,4824,100
9,Bid,0,9794
8,Bid,0,20095
6,Ask,4824,2000
7,Bid,0,9820
5,Bid,0,4037
3,Bid,4824,100
6,Bid,4824,100
4,Bid,0,8609
4,Bid,4824,100
6,Bid,0,20326
3,Ask,4824,800
9,Ask,4824,100
6,Bid,4824,1000
2,Bid,0,10023
2,Bid,0,2440
7,Ask,4824,648
8,Ask,4824,2800
6,Ask,4824,2000
8,Ask,4824,1047
6,Ask,4824,1253
1,Bid,0,7330
8,Bid,0,10700
2,Ask,4824,100
6,Bid,4824,200
7,Bid,0,3306
7,Bid,0,7624
9,Bid,0,16582
7,Ask,4824,800
2,Bid,4824,100
9,Ask,4824,152
2,Ask,4824,348
1,Bid,0,3232
9,Bid,0,3795
8,Bid,0,2466
2,Bid,0,629
4,Bid,0,12445
1,Bid,4824,100
3,Bid,4824,1000
8,Ask,4824,200
6,Bid,0,19345
2,Bid,4824,105
2,Bid,0,12595
0,Bid,0,8336
0,Bid,0,6252
6,Bid,4824,200
0,Bid,4824,600
4,Bid,4824,300
1,Bid,4825,348
6,Bid,0,18263
0,Bid,4825,200
6,Bid,0,18202
7,Ask,4825,348
2,Bid,4825,348
8,Ask,4825,100
4,Ask,4824,100
8,Bid,0,14438
5,Bid,4824,100
3,Ask,4824,1000
0,Bid,0,10929
2,Bid,0,5656
7,Bid,4824,500
5,Bid,4824,500
8,Bid,4824,2000
4,Ask,4824,2000
6,Bid,4824,100
3,Bid,0,14708
4,Bid,0,3211
8,Ask,4824,1000
2,Ask,4824,1000
9,Bid,4824,300
2,Bid,4824,2000
9,Bid,0,11903
5,Bid,0,18202
6,Bid,4824,1000
3,Ask,4824,1000
2,Ask,4824,200
2,Bid,0,5025
6,Ask,4824,200
1,Ask,4824,5883
1,Bid,0,12543
2,Ask,4825,200
1,Ask,4825,500
5,Bid,0,13518
1,Bid,0,628
5,Bid,0,3979
5,Ask,4825,1000
0,Bid,0,9826
2,Bid,4825,700
2,Bid,0,4137
9,Bid,0,12829
7,Bid,0,20445
2,Bid,0,6704
6,Ask,4825,3300
8,Bid,4825,3000
0,Bid,4825,1000
9,Ask,4825,200
4,Bid,0,16892
0,Bid,4825,2000
1,Bid,0,17176
7,Bid,4824,100
5,Bid,0,11104
4,Bid,0,290
0,Bid,0,4974
1,Bid,0,20494
5,Bid,0,3242
4,Ask,4825,1000
1,Ask,4825,800
9,Bid,0,14938
0,Bid,0,20165
5,Ask,4825,2000
9,Bid,4825,2000
3,Bid,0,20172
1,Bid,0,8949
8,Bid,4825,300
4,Ask,4825,100
5,Bid,4825,100
3,Ask,4825,500
5,Bid,0,15307
4,Bid,4825,609
4,Bid,0,9543
2,Bid,0,19522
0,Bid,0,21001
2,Bid,0,18647
0,Ask,4825,200
3,Ask,4825,200
4,Bid,0,5437
0,Ask,4825,200
6,Bid,4825,400
7,Ask,4825,800
5,Ask,4825,400
2,Bid,4825,500
0,Bid,0,17736
0,Bid,0,8185
2,Bid,4825,100
5,Bid,4825,100
9,Bid,4825,391
3,Bid,0,15978
7,Ask,4825,200
1,Bid,4825,200
8,Bid,4825,209
8,Bid,0,6396
9,Bid,4825,200
8,Bid,0,20300
3,Bid,4825,500
9,Bid,0,14238
3,Bid,0,20260
5,Bid,4825,100
7,Bid,0,10956
6,Bid,4825,1991
1,Bid,0,17465
5,Bid,0,10777
9,Bid,0,18517
7,Bid,4824,200
7,Ask,4825,100
2,Bid,0,13047
7,Bid,0,10139
1,Bid,0,4839
7,Ask,4825,600
9,Ask,4825,200
0,Bid,0,819
9,Bid,0,8922
7,Ask,4825,1000
4,Ask,4825,4000
4,Ask,4825,5000
2,Ask,4825,100
5,Bid,0,6291
5,Bid,0,12985
5,Bid,0,9250
3,Ask,4824,3200
3,Ask,4824,1000
9,Ask,4824,300
8,Bid,0,16309
5,Bid,4824,100
5,Bid,0,17843
9,Bid,4824,200
9,Bid,0,10992
7,Ask,4824,1200
6,Bid,0,1446
2,Bid,0,15879
5,Ask,4824,1000
8,Ask,4824,700
1,Bid,0,2683
4,Bid,4824,100
2,Bid,0,2119
0,Bid,0,2894
3,Bid,4824,300
7,Ask,4824,300
5,Bid,0,4286
9,Bid,0,6220
3,Ask,4824,1000
1,Bid,0,4791
8,Bid,0,17637
1,Bid,0,3090
1,Bid,0,17877
5,Ask,4824,500
7,Ask,4824,500
6,Bid,0,8903
6,Bid,0,6041
2,Bid,0,9394
2,Bid,0,11472
5,Bid,4824,500
0,Bid,0,13651
9,Bid,0,18587
3,Bid,4824,700
6,Bid,0,20462
6,Bid,4824,800
8,Ask,4823,500
7,Bid,0,16916
1,Bid,0,10655
9,Bid,4823,1000
2,Ask,4823,109
8,Bid,0,4932
6,Bid,0,1115
2,Bid,4823,344
4,Ask,4823,500
4,Ask,4823,100
9,Bid,4823,5000
8,Bid,4823,1200
1,Bid,0,1026
8,Bid,0,12900
6,Bid,0,5634
6,Bid,0,10740
4,Bid,0,10186
2,Bid,0,13765
0,Bid,4824,200
0,Bid,0,16027
5,Bid,4824,200
6,Bid,4824,300
7,Bid,0,9590
1,Ask,4824,100
4,Ask,4824,1800
6,Bid,0,792
7,Bid,0,17378
6,Bid,0,18727
1,Bid,0,18947
0,Ask,4825,200
0,Bid,4825,800
5,Bid,0,11150
8,Bid,0,7890
7,Bid,0,5343
3,Bid,0,14530
7,Bid,0,14638
2,Ask,4825,300
5,Bid,0,12010
8,Bid,4825,100
2,Bid,4825,2000
4,Bid,4825,500
6,Bid,0,10322
8,Bid,0,3766
1,Bid,4825,109
2,Bid,0,1508
9,Ask,4825,100
9,Bid,4825,100
2,Bid,0,20463
7,Bid,4825,1100
0,Bid,0,8754
2,Ask,4825,100
8,Bid,0,20300
4,Bid,0,11142
6,Ask,4826,2300
8,Bid,0,226
1,Bid,0,6603
4,Bid,4826,100
7,Bid,4826,810
7,Bid,0,9436
2,Ask,4826,400
3,Bid,4825,1000
3,Bid,4825,500
0,Bid,4825,1000
7,Bid,0,14973
7,Ask,4825,200
9,Ask,4825,100
0,Bid,0,10551
9,Bid,0,11240
0,Bid,4825,200
2,Ask,4825,2590
1,Bid,0,13933
6,Bid,0,4406
0,Bid,0,16032
4,Bid,0,14904
4,Bid,0,9530
7,Ask,4825,490
7,Bid,0,4567
5,Bid,0,4088
7,Bid,0,920
7,Bid,4825,3000
1,Bid,0,5936
3,Bid,0,20948
1,Bid,4825,800
6,Bid,4825,190
7,Bid,4825,500
7,Bid,0,1376
0,Bid,0,5019
2,Bid,0,10455
1,Bid,0,5975
5,Bid,0,5155
4,Ask,4825,400
5,Bid,4824,970
5,Bid,0,7838
3,Bid,0,6241
5,Bid,0,4135
8,Bid,4825,100
3,Bid,4825,100
6,Bid,4825,100
2,Bid,0,17672
0,Bid,4825,100
9,Ask,4825,100
6,Bid,0,2108
0,Bid,4825,2000
8,Ask,4825,2000
6,Bid,0,1778
8,Bid,0,11567
1,Bid,0,738
3,Bid,0,13879
5,Bid,0,20080
2,Bid,0,968
2,Bid,0,10453
5,Bid,0,18196
0,Bid,0,20303
6,Bid,0,12924
7,Bid,0,5142
4,Ask,4825,1000
8,Bid,0,17636
6,Bid,0,16958
7,Bid,0,11171
7,Bid,0,11037
9,Bid,0,1573
7,Bid,0,9190
0,Bid,0,4799
6,Bid,0,13595
6,Bid,0,13356
5,Bid,4824,300
0,Bid,4825,1500
9,Bid,0,20071
5,Bid,4825,100
4,Bid,0,5283
0,Bid,4825,1300
5,Bid,0,11189
9,Bid,0,1099
5,Bid,0,14730
5,Bid,4825,100
0,Bid,0,15875
0,Bid,4826,300
4,Bid,0,9756
0,Bid,0,3139
2,Ask,4826,1700
0,Bid,0,3113
4,Bid,0,21256
0,Bid,0,16070
1,Bid,0,5894
8,Bid,0,18595
6,Bid,0,11660
5,Bid,4826,3200
6,Bid,0,16462
1,Bid,0,4459
7,Ask,4826,1300
3,Bid,0,7974
4,Ask,4826,100
9,Bid,4825,210
7,Bid,0,10019
0,Bid,0,4361
6,Bid,0,17608
8,Bid,4825,100
8,Bid,4825,200
5,Bid,0,13808
1,Ask,4825,200
4,Ask,4825,305
1,Bid,0,7483
6,Ask,4825,495
5,Ask,4825,200
7,Ask,4825,339
3,Bid,0,12095
7,Ask,4825,310
2,Bid,4825,500
6,Bid,0,4586
0,Ask,4825,361
0,Bid,4825,200
1,Bid,0,17483
6,Bid,0,3500
6,Ask,4825,1146
2,Bid,0,16619
4,Bid,0,13076
1,Bid,0,17722
3,Bid,0,21258
9,Bid,4826,1100
4,Ask,4826,2200
7,Bid,0,1260
4,Ask,4826,300
8,Bid,4825,100
7,Ask,4825,300
1,Ask,4826,100
5,Bid,4826,100
7,Bid,0,8898
2,Bid,4826,100
8,Ask,4826,600
9,Ask,4825,1000
8,Bid,0,7893
1,Bid,0,12251
5,Ask,4826,100
5,Bid,0,13979
9,Ask,4825,100
3,Bid,0,18634
6,Ask,4826,100
1,Ask,4825,500
1,Bid,0,16345
7,Ask,4826,1200
6,Bid,4826,1200
8,Bid,0,15871
1,Bid,0,3174
3,Bid,0,3366
5,Bid,0,16696
1,Ask,4826,300
5,Bid,0,1355
2,Bid,0,18684
3,Bid,0,8072
0,Bid,0,17576
9,Bid,0,15065
4,Bid,4826,100
6,Bid,0,10445
2,Bid,0,6707
1,Bid,0,20867
6,Bid,4826,300
5,Ask,4826,300
0,Ask,4826,100
3,Bid,0,12148
5,Ask,4826,1000
0,Bid,0,3061
5,Bid,0,7049
6,Ask,4826,700
5,Bid,4826,100
2,Bid,0,6461
5,Ask,4826,100
5,Bid,0,9333
9,Bid,0,16660
9,Bid,4826,100
5,Bid,0,8510
5,Bid,0,17553
3,Bid,0,10283
4,Bid,4826,2000
2,Ask,4826,3000
1,Bid,0,13860
8,Bid,0,19190
4,Bid,4826,300
3,Bid,0,8265
5,Ask,4826,100
8,Bid,0,5822
4,Bid,0,12708
8,Bid,0,17220
5,Bid,0,13826
4,Bid,4826,200
5,Ask,4825,500
9,Bid,0,7478
8,Ask,4825,100
5,Bid,4826,1000
4,Bid,0,1986
5,Ask,4826,600
3,Bid,0,12151
4,Bid,4826,300
0,Ask,4826,255
9,Bid,0,9246
9,Bid,0,9908
5,Bid,4826,100
2,Ask,4826,307
6,Bid,0,20125
0,Bid,4826,200
6,Ask,4826,1000
2,Bid,0,5443
4,Bid,0,14182
7,Bid,0,18121
7,Bid,4826,100
7,Ask,4826,400
5,Bid,4826,300
1,Bid,0,4051
7,Bid,0,14066
4,Bid,4825,100
6,Ask,4826,1193
5,Ask,4826,700
0,Bid,0,16716
5,Bid,0,18398
9,Bid,4825,100
2,Bid,0,20282
5,Ask,4826,200
5,Ask,4826,200
5,Bid,0,13516
4,Bid,4826,307
7,Bid,4826,400
0,Bid,0,10866
7,Bid,4826,1000
3,Ask,4826,400
1,Bid,0,13748
8,Bid,4826,500
3,Bid,0,9159
9,Bid,4826,1000
2,Bid,4826,1200
5,Bid,0,1792
8,Bid,4826,500
7,Bid,0,17347
9,Bid,0,2686
4,Bid,4826,4300
6,Bid,0,14601
8,Bid,0,10186
8,Ask,4826,100
9,Bid,0,9360
6,Bid,0,5836
0,Bid,4827,1900
1,Bid,0,20417
3,Bid,0,4786
0,Bid,0,14238
0,Bid,0,16080
0,Bid,4827,300
8,Ask,4827,1000
6,Ask,4827,357
0,Bid,0,3655
7,Bid,0,16041
4,Bid,0,17819
1,Bid,4827,100
6,Bid,0,8685
2,Bid,4828,4000
9,Ask,4828,1000
4,Bid,0,7037
3,Bid,4828,100
9,Bid,0,12500
2,Bid,0,19959
7,Bid,4828,348
4,Ask,4827,2000
4,Bid,0,18523
4,Ask,4828,2000
5,Bid,4828,2000
2,Bid,4828,300
4,Bid,0,16057
1,Bid,4828,100
6,Bid,0,2872
4,Bid,4828,100
9,Ask,4827,100
8,Bid,0,16875
9,Bid,0,3902
5,Bid,4828,100
9,Ask,4828,2000
8,Ask,4828,100
1,Ask,4827,100
1,Bid,0,13245
7,Ask,4828,100
5,Bid,4828,100
8,Bid,0,510
9,Bid,0,16758
9,Bid,4828,100
7,Bid,0,19136
7,Bid,0,11282
7,Bid,0,7505
7,Bid,4828,100
0,Bid,0,541
9,Bid,4829,3000
8,Bid,0,11306
1,Bid,0,20958
4,Bid,0,4088
7,Ask,4829,700
5,Bid,0,10135
9,Bid,0,20252
7,Bid,4829,1000
9,Ask,4829,200
1,Bid,0,14871
4,Bid,4828,1000
3,Bid,0,15236
1,Bid,4828,200
5,Bid,4828,100
1,Bid,4828,700
0,Bid,0,14988
5,Bid,0,1864
6,Bid,0,12784
3,Bid,4828,100
5,Bid,0,18596
1,Bid,4828,500
9,Bid,4828,400
2,Ask,4828,800
2,Bid,4828,800
0,Bid,0,1150
5,Bid,0,17561
6,Bid,0,7686
1,Bid,0,16301
3,Bid,4828,500
1,Bid,4828,100
6,Ask,4828,100
8,Bid,4828,200
7,Ask,4828,1000
5,Ask,4828,100
9,Bid,0,568
8,Bid,0,15370
3,Bid,0,18713
0,Ask,4828,200
4,Bid,0,8374
1,Bid,4828,100
2,Ask,4828,700
9,Bid,4828,600
7,Ask,4828,100
9,Ask,4827,400
2,Bid,4827,500
5,Bid,0,4322
4,Bid,0,252
6,Bid,4827,300
6,Bid,4827,300
8,Bid,0,4304
6,Bid,0,5097
7,Ask,4827,100
7,Bid,0,17645
7,Ask,4827,200
7,Bid,0,4518
7,Bid,0,4447
8,Bid,0,3866
3,Bid,4826,100
7,Bid,0,7242
4,Bid,0,13176
3,Bid,4827,100
1,Ask,4827,1000
5,Bid,4827,200
1,Bid,4827,100
4,Bid,0,6966
5,Bid,0,11029
1,Bid,4827,400
2,Ask,4827,100
5,Ask,4827,100
5,Bid,0,17335
2,Bid,0,15035
1,Bid,4827,300
1,Bid,4827,200
0,Bid,0,20244
0,Bid,4827,100
8,Bid,0,18483
2,Bid,0,14947
2,Bid,0,8970
7,Bid,4828,200
3,Bid,4827,100
1,Bid,0,14178
6,Ask,4827,100
2,Bid,0,19840
0,Ask,4827,100
5,Bid,4827,500
4,Ask,4828,200
2,Bid,4827,400
9,Bid,0,5681
7,Bid,0,2458
1,Bid,0,6282
0,Bid,0,3641
1,Ask,4827,100
5,Bid,4827,600
7,Ask,4827,200
7,Bid,0,11122
7,Bid,4827,100
2,Ask,4827,300
5,Bid,0,5584
0,Bid,4827,100
9,Ask,4827,100
7,Bid,4827,100
6,Ask,4827,100
6,Ask,4827,2600
4,Ask,4827,1957
5,Bid,0,3743
6,Ask,4827,300
2,Bid,0,19911
9,Bid,0,838
1,Bid,0,5224
0,Bid,0,2975
6,Ask,4827,200
6,Bid,0,6588
3,Bid,0,916
5,Ask,4826,258
3,Ask,4826,242
4,Bid,0,9493
4,Ask,4826,100
5,Bid,0,3251
0,Bid,4826,2000
5,Bid,4826,2047
3,Bid,0,14235
4,Ask,4826,495
7,Ask,4826,2800
8,Bid,0,3275
9,Bid,0,15632
8,Bid,4826,500
2,Bid,4826,200
1,Bid,0,19510
2,Bid,0,2066
5,Ask,4826,200
3,Ask,4826,200
1,Bid,4826,200
3,Bid,4825,1000
7,Bid,0,7745
8,Bid,0,5775
2,Bid,0,525
2,Bid,4826,10000
4,Bid,0,11336
0,Ask,4826,200
9,Bid,0,17389
8,Bid,4826,200
4,Bid,4825,500
0,Bid,4826,200
0,Bid,0,13487
4,Bid,0,12863
5,Bid,4826,400
8,Bid,0,16193
1,Bid,0,4694
0,Bid,4826,1000
7,Bid,4826,1000
7,Bid,4826,500
0,Bid,0,11285
9,Bid,4826,500
0,Bid,4826,500
3,Bid,4826,200
7,Bid,4826,1300
9,Bid,0,12633
8,Bid,0,6336
3,Bid,0,13194
3,Ask,4826,3000
1,Ask,4826,1300
5,Ask,4826,1300
9,Ask,4826,1300
9,Ask,4826,2000
9,Bid,4826,2000
6,Bid,0,6353
8,Ask,4826,2000
6,Bid,0,11810
5,Bid,4826,2400
1,Bid,0,2556
0,Ask,4826,1200
8,Bid,4826,6500
4,Bid,0,17587
6,Bid,4826,5000
5,Ask,4826,1200
7,Ask,4826,5000
9,Bid,4826,5000
1,Bid,0,20121
3,Ask,4826,5000
3,Bid,0,2507
3,Bid,0,18832
2,Bid,0,16614
9,Bid,0,5258
1,Bid,0,18329
0,Bid,0,13909
5,Bid,4826,100
5,Bid,0,8232
9,Bid,0,12484
7,Ask,4826,400
0,Bid,0,15443
9,Bid,0,654
8,Ask,4826,200
0,Bid,4826,800
3,Bid,0,10016
7,Bid,4826,500
4,Bid,4826,100
0,Bid,4826,400
2,Bid,4826,400
3,Bid,0,1435
1,Bid,0,7314
2,Bid,0,20222
0,Bid,0,11478
9,Ask,4826,100
3,Bid,4827,100
6,Ask,4827,100
1,Bid,0,1000
5,Ask,4827,200
9,Bid,0,3108
3,Bid,0,907
9,Bid,0,11735
9,Ask,4827,500
8,Bid,4827,1300
3,Bid,4827,1300
3,Ask,4827,2000
2,Bid,4827,100
3,Bid,0,10712
2,Bid,0,3752
5,Bid,0,17602
1,Bid,4827,1000
1,Bid,0,11570
6,Ask,4827,500
0,Ask,4827,1000
1,Bid,4827,500
2,Bid,0,4424
8,Bid,0,16637
4,Bid,0,15996
3,Bid,0,8110
3,Bid,0,10302
8,Bid,0,14049
5,Bid,0,3954
9,Bid,0,6975
7,Bid,4827,1000
3,Bid,4827,700
3,Bid,0,1503
1,Ask,4827,300
8,Bid,4827,600
7,Ask,4827,600
2,Bid,0,6758
1,Bid,4827,200
4,Bid,4826,1000
8,Bid,0,13702
6,Bid,4827,200
6,Bid,4827,200
2,Bid,0,6789
9,Bid,0,15185
7,Ask,4827,200
0,Bid,4826,943
0,Bid,4826,500
7,Bid,0,1517
7,Bid,0,9897
0,Bid,0,15309
7,Bid,0,12583
5,Bid,0,8951
4,Bid,0,2897
7,Bid,0,6824
3,Bid,0,1569
8,Bid,0,14631
1,Bid,4826,200
0,Bid,0,7959
8,Bid,0,8706
3,Bid,0,14173
5,Bid,4826,200
9,Ask,4826,2000
0,Ask,4826,1500
3,Bid,0,10511
3,Ask,4826,300
2,Bid,0,7942
5,Bid,4826,100
0,Bid,0,7674
1,Bid,0,10889
5,Bid,4826,200
5,Bid,4826,200
0,Ask,4826,700
8,Bid,0,12406
4,Bid,0,7044
3,Bid,0,7684
8,Ask,4826,2000
9,Bid,4826,500
5,Ask,4826,300
3,Ask,4826,100
0,Bid,0,5299
1,Bid,4826,100
5,Bid,0,11901
6,Ask,4826,757
8,Bid,4827,200
8,Bid,0,9535
2,Bid,4827,200
0,Bid,4826,400
3,Ask,4826,500
7,Bid,0,5070
2,Bid,0,16933
7,Bid,4826,2000
